40.713065,-74.004131
40.713850,-74.003437
40.713889,-74.003402
40.713930,-74.003369
40.713971,-74.003339
40.714014,-74.003311
40.714057,-74.003286
40.714102,-74.003263
40.714149,-74.003242
40.714196,-74.003224
40.714244,-74.003209
40.714294,-74.003195
40.714345,-74.003184
40.714396,-74.003176
40.714449,-74.003170
40.714504,-74.003166
40.714559,-74.003165
40.715371,-74.003063
40.715405,-74.003059
40.715438,-74.003054
40.715471,-74.003048
40.715503,-74.003040
40.715535,-74.003031
40.715566,-74.003020
40.715597,-74.003008
40.715627,-74.002994
40.715657,-74.002979
40.715687,-74.002963
40.715716,-74.002945
40.715744,-74.002925
40.715772,-74.002905
40.715800,-74.002883
40.715827,-74.002859
40.718803,-74.000193
40.720055,-73.999049
40.722125,-73.997276
40.722138,-73.997264
40.722151,-73.997253
40.722163,-73.997241
40.722176,-73.997231
40.722188,-73.997220
40.722201,-73.997210
40.722213,-73.997201
40.722225,-73.997191
40.722237,-73.997183
40.722249,-73.997174
40.722261,-73.997166
40.722273,-73.997158
40.722285,-73.997151
40.722301,-73.997141
40.722322,-73.997128
40.722336,-73.997120
40.722350,-73.997112
40.722364,-73.997104
40.722379,-73.997096
40.722393,-73.997088
40.722407,-73.997081
40.722421,-73.997073
40.722435,-73.997066
40.722450,-73.997060
40.722464,-73.997053
40.722478,-73.997047
40.722492,-73.997041
40.722507,-73.997035
40.722521,-73.997029
40.723289,-73.996736
40.723314,-73.996726
40.723340,-73.996714
40.723365,-73.996702
40.723390,-73.996690
40.723415,-73.996676
40.723439,-73.996662
40.723464,-73.996647
40.723488,-73.996631
40.723512,-73.996614
40.723536,-73.996597
40.723560,-73.996579
40.723584,-73.996560
40.723607,-73.996540
40.723631,-73.996519
40.723654,-73.996498
40.725915,-73.994659
40.727308,-73.993622
40.729514,-73.991740
40.729555,-73.991705
40.729595,-73.991669
40.729634,-73.991631
40.729673,-73.991592
40.729711,-73.991551
40.729748,-73.991509
40.729785,-73.991466
40.729821,-73.991422
40.729856,-73.991376
40.729891,-73.991328
40.729925,-73.991280
40.729958,-73.991229
40.729991,-73.991178
40.730023,-73.991125
40.730054,-73.991070
40.730098,-73.991003
40.730144,-73.990941
40.730194,-73.990882
40.730246,-73.990827
40.730300,-73.990775
40.730358,-73.990727
40.730419,-73.990682
40.730482,-73.990641
40.730548,-73.990603
40.730618,-73.990569
40.730690,-73.990538
40.730765,-73.990511
40.730843,-73.990488
40.730923,-73.990468
40.731008,-73.990453
40.733476,-73.989863
40.733543,-73.989854
40.733612,-73.989847
40.733682,-73.989842
40.733755,-73.989839
40.733829,-73.989838
40.733905,-73.989840
40.733983,-73.989843
40.734063,-73.989849
40.734145,-73.989857
40.734228,-73.989867
40.734314,-73.989880
40.734401,-73.989894
40.734490,-73.989911
40.734580,-73.989930
40.734673,-73.989951
40.734726,-73.989958
40.734779,-73.989964
40.734832,-73.989967
40.734884,-73.989969
40.734935,-73.989968
40.734986,-73.989965
40.735035,-73.989960
40.735084,-73.989953
40.735133,-73.989944
40.735181,-73.989933
40.735228,-73.989920
40.735274,-73.989904
40.735320,-73.989887
40.735365,-73.989867
40.735409,-73.989845
40.739864,-73.986599
40.743070,-73.984264
40.746081,-73.982076
40.751266,-73.978287
40.751298,-73.978260
40.751327,-73.978232
40.751355,-73.978203
40.751381,-73.978172
40.751406,-73.978141
40.751430,-73.978108
40.751452,-73.978074
40.751472,-73.978038
40.751491,-73.978002
40.751509,-73.977964
40.751525,-73.977925
40.751540,-73.977884
40.751553,-73.977843
40.751565,-73.977800
40.751575,-73.977756
40.751776,-73.976848
40.751967,-73.976038
40.751983,-73.975979
40.751998,-73.975923
40.752014,-73.975869
40.752032,-73.975817
40.752051,-73.975768
40.752072,-73.975721
40.752095,-73.975676
40.752119,-73.975634
40.752145,-73.975594
40.752173,-73.975556
40.752202,-73.975521
40.752233,-73.975487
40.752266,-73.975456
40.752300,-73.975427
40.752336,-73.975400
40.757107,-73.971920
40.762526,-73.967967
40.768141,-73.963870
40.773620,-73.959874
40.779492,-73.955589
40.785672,-73.951070
40.790600,-73.947478
40.795020,-73.944250
40.798629,-73.941617
40.804138,-73.937594
40.804172,-73.937570
40.808118,-73.934685
40.808149,-73.934662
40.808179,-73.934639
40.808209,-73.934616
40.808239,-73.934592
40.808267,-73.934569
40.808296,-73.934546
40.808323,-73.934523
40.808351,-73.934501
40.808377,-73.934478
40.808403,-73.934455
40.808429,-73.934433
40.808454,-73.934410
40.808479,-73.934388
40.808503,-73.934366
40.808526,-73.934344
40.812093,-73.930931
40.812201,-73.930756
40.812284,-73.930598
40.812353,-73.930441
40.812408,-73.930284
40.812449,-73.930128
40.812475,-73.929972
40.812488,-73.929817
40.812486,-73.929661
40.812471,-73.929507
40.812441,-73.929352
40.812397,-73.929199
40.812339,-73.929045
40.812267,-73.928892
40.812181,-73.928739
40.812079,-73.928587
