40.711396,-73.889601
40.711330,-73.889632
40.711264,-73.889662
40.711201,-73.889690
40.711139,-73.889717
40.711079,-73.889743
40.711022,-73.889767
40.710966,-73.889789
40.710912,-73.889810
40.710861,-73.889830
40.710811,-73.889848
40.710763,-73.889864
40.710717,-73.889879
40.710673,-73.889892
40.710631,-73.889904
40.710591,-73.889915
40.710579,-73.889918
40.710567,-73.889920
40.710555,-73.889923
40.710544,-73.889926
40.710532,-73.889928
40.710520,-73.889930
40.710508,-73.889933
40.710496,-73.889935
40.710484,-73.889937
40.710472,-73.889940
40.710460,-73.889942
40.710449,-73.889944
40.710437,-73.889946
40.710425,-73.889948
40.710413,-73.889950
40.710401,-73.889952
40.710389,-73.889954
40.710376,-73.889956
40.710364,-73.889959
40.710352,-73.889961
40.710340,-73.889964
40.710328,-73.889967
40.710316,-73.889969
40.710304,-73.889972
40.710292,-73.889975
40.710280,-73.889978
40.710268,-73.889982
40.710257,-73.889985
40.710245,-73.889988
40.710233,-73.889992
40.709900,-73.890083
40.709866,-73.890093
40.709831,-73.890103
40.709797,-73.890115
40.709763,-73.890127
40.709729,-73.890141
40.709695,-73.890156
40.709661,-73.890172
40.709627,-73.890190
40.709594,-73.890208
40.709560,-73.890228
40.709527,-73.890249
40.709493,-73.890271
40.709460,-73.890295
40.709427,-73.890319
40.709394,-73.890345
40.707479,-73.892109
40.707419,-73.892172
40.707361,-73.892237
40.707306,-73.892304
40.707254,-73.892373
40.707203,-73.892444
40.707155,-73.892517
40.707110,-73.892592
40.707067,-73.892670
40.707026,-73.892750
40.706988,-73.892831
40.706952,-73.892915
40.706919,-73.893001
40.706888,-73.893089
40.706859,-73.893180
40.706833,-73.893272
40.706186,-73.895877
40.704423,-73.903077
40.703548,-73.906656
40.703536,-73.906702
40.703523,-73.906748
40.703510,-73.906792
40.703495,-73.906834
40.703478,-73.906876
40.703461,-73.906916
40.703443,-73.906956
40.703423,-73.906994
40.703402,-73.907031
40.703381,-73.907067
40.703358,-73.907101
40.703334,-73.907135
40.703309,-73.907167
40.703282,-73.907198
40.703255,-73.907228
40.702762,-73.907740
40.699825,-73.910743
40.699792,-73.910780
40.699761,-73.910819
40.699732,-73.910858
40.699705,-73.910898
40.699680,-73.910940
40.699656,-73.910983
40.699634,-73.911027
40.699614,-73.911072
40.699596,-73.911118
40.699580,-73.911165
40.699565,-73.911213
40.699553,-73.911262
40.699542,-73.911313
40.699533,-73.911364
40.699526,-73.911417
40.699430,-73.912385
40.698664,-73.919711
40.697857,-73.927397
40.697229,-73.933022
40.697223,-73.933060
40.697217,-73.933096
40.697209,-73.933131
40.697201,-73.933166
40.697191,-73.933199
40.697181,-73.933231
40.697169,-73.933262
40.697157,-73.933292
40.697143,-73.933321
40.697129,-73.933348
40.697113,-73.933375
40.697097,-73.933401
40.697080,-73.933425
40.697061,-73.933449
40.697042,-73.933471
40.696684,-73.933808
40.696649,-73.933853
40.696619,-73.933900
40.696593,-73.933949
40.696572,-73.933999
40.696556,-73.934052
40.696544,-73.934106
40.696538,-73.934162
40.696536,-73.934220
40.696538,-73.934280
40.696546,-73.934342
40.696558,-73.934405
40.696575,-73.934471
40.696597,-73.934538
40.696623,-73.934607
40.696654,-73.934679
40.697207,-73.935657
40.700260,-73.941126
40.700727,-73.941937
40.700751,-73.941977
40.700775,-73.942018
40.700799,-73.942058
40.700824,-73.942099
40.700848,-73.942139
40.700873,-73.942179
40.700898,-73.942219
40.700922,-73.942259
40.700948,-73.942299
40.700973,-73.942339
40.700998,-73.942379
40.701024,-73.942418
40.701049,-73.942458
40.701075,-73.942497
40.701101,-73.942537
40.701127,-73.942575
40.701153,-73.942614
40.701178,-73.942652
40.701203,-73.942691
40.701229,-73.942730
40.701254,-73.942770
40.701279,-73.942809
40.701303,-73.942849
40.701328,-73.942889
40.701352,-73.942929
40.701377,-73.942969
40.701401,-73.943010
40.701425,-73.943051
40.701448,-73.943092
40.701472,-73.943133
40.703869,-73.947408
40.706102,-73.951411
40.706126,-73.951455
40.706149,-73.951499
40.706172,-73.951543
40.706194,-73.951587
40.706216,-73.951632
40.706237,-73.951676
40.706258,-73.951721
40.706278,-73.951765
40.706298,-73.951810
40.706317,-73.951855
40.706336,-73.951900
40.706354,-73.951945
40.706372,-73.951990
40.706389,-73.952036
40.706406,-73.952081
40.706870,-73.953431
40.708359,-73.957757
40.708850,-73.959184
40.708861,-73.959210
40.708871,-73.959236
40.708882,-73.959260
40.708894,-73.959285
40.708905,-73.959308
40.708917,-73.959331
40.708929,-73.959353
40.708941,-73.959375
40.708954,-73.959396
40.708966,-73.959416
40.708979,-73.959435
40.708992,-73.959454
40.709006,-73.959472
40.709019,-73.959490
40.709033,-73.959507
40.710006,-73.960708
40.710027,-73.960736
40.710047,-73.960764
40.710066,-73.960793
40.710085,-73.960823
40.710103,-73.960853
40.710121,-73.960884
40.710138,-73.960915
40.710154,-73.960947
40.710170,-73.960979
40.710185,-73.961012
40.710199,-73.961046
40.710213,-73.961080
40.710226,-73.961115
40.710239,-73.961150
40.710251,-73.961186
40.715626,-73.978898
40.717289,-73.984387
40.717304,-73.984437
40.717319,-73.984487
40.717335,-73.984537
40.717352,-73.984587
40.717368,-73.984638
40.717385,-73.984689
40.717403,-73.984739
40.717421,-73.984791
40.717439,-73.984842
40.717458,-73.984893
40.717478,-73.984945
40.717497,-73.984997
40.717517,-73.985049
40.717538,-73.985101
40.717559,-73.985153
40.717615,-73.985293
40.717631,-73.985332
40.717647,-73.985373
40.717663,-73.985414
40.717679,-73.985456
40.717695,-73.985499
40.717711,-73.985543
40.717728,-73.985588
40.717744,-73.985634
40.717761,-73.985681
40.717777,-73.985729
40.717794,-73.985778
40.717811,-73.985827
40.717827,-73.985878
40.717844,-73.985929
40.717861,-73.985982
40.718315,-73.987437
40.719363,-73.990892
40.719426,-73.991062
40.719498,-73.991220
40.719577,-73.991365
40.719664,-73.991495
40.719759,-73.991612
40.719862,-73.991715
40.719973,-73.991804
40.720091,-73.991879
40.720217,-73.991940
40.720351,-73.991987
40.720493,-73.992021
40.720643,-73.992040
40.720800,-73.992046
40.720965,-73.992038
40.721138,-73.992015
40.722080,-73.991861
40.722918,-73.991709
40.723036,-73.991693
40.723147,-73.991687
40.723253,-73.991691
40.723355,-73.991706
40.723453,-73.991731
40.723546,-73.991767
40.723635,-73.991812
40.723720,-73.991868
40.723800,-73.991935
40.723875,-73.992011
40.723946,-73.992098
40.724013,-73.992196
40.724075,-73.992304
40.724133,-73.992422
40.724185,-73.992550
40.725297,-73.996204
40.725437,-73.996641
40.725475,-73.996750
40.725513,-73.996858
40.725552,-73.996964
40.725591,-73.997069
40.725631,-73.997172
40.725670,-73.997273
40.725711,-73.997373
40.725751,-73.997471
40.725792,-73.997568
40.725834,-73.997663
40.725876,-73.997756
40.725918,-73.997848
40.725961,-73.997938
40.726004,-73.998027
40.726047,-73.998114
40.727913,-74.001901
40.727970,-74.002019
40.728032,-74.002126
40.728099,-74.002220
40.728170,-74.002301
40.728247,-74.002371
40.728328,-74.002428
40.728414,-74.002473
40.728505,-74.002506
40.728601,-74.002526
40.728702,-74.002535
40.728808,-74.002531
40.728918,-74.002515
40.729034,-74.002486
40.729154,-74.002446
40.729279,-74.002395
40.730820,-74.001552
40.730845,-74.001539
40.730871,-74.001525
40.730897,-74.001511
40.730922,-74.001497
